,book_id,recommendation_1,recommendation_2,recommendation_3,recommendation_4,recommendation_5,team_id,model_id
900,76368,19703,3760,6024,23414,61852,dataminerz,ensemble
901,22313,22489,65984,69145,77694,12312,dataminerz,ensemble
902,11550,41198,5218,15833,16686,36970,dataminerz,ensemble
903,73200,46924,46157,58392,63231,25762,dataminerz,ensemble
904,21536,64916,61309,75220,35978,47051,dataminerz,ensemble
905,56475,47923,56475,63816,36765,47812,dataminerz,ensemble
906,27237,6506,46756,25200,41819,48197,dataminerz,ensemble
907,59970,19541,33284,22023,31315,33556,dataminerz,ensemble
908,66324,4489,9872,17772,49354,55483,dataminerz,ensemble
909,56170,8654,8354,3114,20477,52956,dataminerz,ensemble
910,61750,10855,14971,66829,9134,12348,dataminerz,ensemble
911,78486,69279,61744,51933,54183,15717,dataminerz,ensemble
912,22231,11719,45690,22847,69879,56548,dataminerz,ensemble
913,56175,18994,36054,41198,69844,52470,dataminerz,ensemble
914,36526,21106,34617,39206,78983,53799,dataminerz,ensemble
915,72777,9870,31587,6901,11245,30112,dataminerz,ensemble
916,51818,39620,9391,40250,55550,64884,dataminerz,ensemble
917,78303,57482,11387,381,11253,51215,dataminerz,ensemble
918,54090,65248,29649,32318,53251,2136,dataminerz,ensemble
919,58865,63831,61994,25072,59964,17019,dataminerz,ensemble
920,28493,73000,63157,63459,32061,54676,dataminerz,ensemble
921,39201,8585,41384,27858,69805,73164,dataminerz,ensemble
922,3523,49329,3059,11129,21405,54183,dataminerz,ensemble
923,26764,8498,58675,58083,40536,72066,dataminerz,ensemble
924,10587,41198,30755,36970,50081,67653,dataminerz,ensemble
925,27590,67318,24095,21264,6328,43604,dataminerz,ensemble
926,14640,17513,48463,55875,45663,57739,dataminerz,ensemble
927,30239,51500,48813,3255,28267,47722,dataminerz,ensemble
928,25987,52763,54583,18004,23531,40196,dataminerz,ensemble
929,50899,49452,46761,69803,51212,10603,dataminerz,ensemble
930,38664,31680,31796,49374,59274,12767,dataminerz,ensemble
931,64339,36404,34840,47223,12223,15961,dataminerz,ensemble
932,36157,3166,28489,5934,6370,14573,dataminerz,ensemble
933,67219,760,7063,40448,41021,49163,dataminerz,ensemble
934,26971,78229,36843,40175,19533,1337,dataminerz,ensemble
935,59750,9160,51244,1523,24250,36843,dataminerz,ensemble
936,14318,66555,28263,11319,34398,69272,dataminerz,ensemble
937,35892,1905,19623,43234,57314,68649,dataminerz,ensemble
938,23226,7185,61131,4063,34228,40776,dataminerz,ensemble
939,78680,43509,29866,34056,47261,12093,dataminerz,ensemble
940,60056,14735,11381,72038,30540,554,dataminerz,ensemble
941,68759,36970,30837,24603,68759,29675,dataminerz,ensemble
942,61909,21204,4066,46860,54946,58416,dataminerz,ensemble
943,62464,78516,26655,42391,75703,4175,dataminerz,ensemble
944,39864,39315,14449,22953,32428,38765,dataminerz,ensemble
945,4120,59731,14336,28880,36970,50194,dataminerz,ensemble
946,71863,20413,34270,4068,7626,53531,dataminerz,ensemble
947,67953,57796,22270,28881,40198,63087,dataminerz,ensemble
948,14782,66227,30372,30471,31676,63173,dataminerz,ensemble
949,55221,25072,70620,64487,15268,15561,dataminerz,ensemble
950,13755,69135,25352,26249,35374,36970,dataminerz,ensemble
951,66040,11615,4818,12868,20618,20936,dataminerz,ensemble
952,22353,26002,17626,40465,53659,66247,dataminerz,ensemble
953,11485,20987,4038,8354,10180,22926,dataminerz,ensemble
954,10789,18890,7084,15795,78150,64583,dataminerz,ensemble
955,63891,48644,23570,26462,49495,66877,dataminerz,ensemble
956,49179,11563,19146,23289,23596,31280,dataminerz,ensemble
957,817,62653,3308,9550,15572,16903,dataminerz,ensemble
958,25157,62920,2523,16280,51577,77349,dataminerz,ensemble
959,41090,47779,17579,74077,6276,19720,dataminerz,ensemble
960,77200,16995,3308,71619,1808,54489,dataminerz,ensemble
961,66568,22297,9410,32083,40250,73958,dataminerz,ensemble
962,45173,9603,36080,35802,54183,26578,dataminerz,ensemble
963,20399,30656,77653,52217,17744,46070,dataminerz,ensemble
964,76916,38098,64526,30218,32990,54767,dataminerz,ensemble
965,63103,1991,2889,13350,20791,23505,dataminerz,ensemble
966,64517,29470,2067,47762,28970,70804,dataminerz,ensemble
967,47988,51671,49376,7539,12002,57739,dataminerz,ensemble
968,44662,41111,45316,78961,46860,63722,dataminerz,ensemble
969,76645,7039,26646,74286,64487,76697,dataminerz,ensemble
970,62115,11044,36080,68591,17200,67653,dataminerz,ensemble
971,62234,56748,10585,41125,17322,26334,dataminerz,ensemble
972,36826,34056,33411,47261,6795,11248,dataminerz,ensemble
973,29916,39913,37459,17862,57901,5732,dataminerz,ensemble
974,8728,18519,51573,2143,20301,68307,dataminerz,ensemble
975,30372,78675,43998,68961,46048,66227,dataminerz,ensemble
976,17138,36827,20176,17138,33362,37650,dataminerz,ensemble
977,40812,44840,44548,24381,65838,4833,dataminerz,ensemble
978,28381,73108,6355,41785,31029,55188,dataminerz,ensemble
979,37563,10908,45766,46678,49775,62598,dataminerz,ensemble
980,42158,10470,54135,44047,64411,6255,dataminerz,ensemble
981,36959,12549,4835,5419,6459,56072,dataminerz,ensemble
982,30622,52970,12325,19533,48832,57398,dataminerz,ensemble
983,56782,45820,63734,19466,49419,17665,dataminerz,ensemble
984,44214,17142,23151,30409,37799,73818,dataminerz,ensemble
985,50648,20408,68065,831,58863,61440,dataminerz,ensemble
986,37731,19651,31224,8292,15002,30433,dataminerz,ensemble
987,22963,11879,14321,61777,2195,8526,dataminerz,ensemble
988,24740,24033,75247,10881,21437,23836,dataminerz,ensemble
989,2706,17748,36167,32574,33198,73064,dataminerz,ensemble
990,58358,6095,9803,2728,3166,51579,dataminerz,ensemble
991,9569,39611,38192,62651,78546,44124,dataminerz,ensemble
992,50163,36927,42515,48895,52305,59241,dataminerz,ensemble
993,5357,6177,18262,11193,52979,16996,dataminerz,ensemble
994,23570,25916,27009,42743,15202,21614,dataminerz,ensemble
995,78384,26409,43318,8775,11695,12464,dataminerz,ensemble
996,68157,6253,41558,66167,3381,21470,dataminerz,ensemble
997,44964,3086,19533,63872,3817,23343,dataminerz,ensemble
998,12971,35540,32816,67562,26291,15800,dataminerz,ensemble
999,41078,51490,11023,23733,43828,36214,dataminerz,ensemble
