book_id,model_id,team_id,recommendation_1,recommendation_2,recommendation_3,recommendation_4,recommendation_5
65833,lw_bpe_graph,d2g2,19575,70083,51756,8974,5139
65860,lw_bpe_graph,d2g2,22168,16932,43302,51750,13654
65903,lw_bpe_graph,d2g2,22991,5105,72305,56688,43767
66017,lw_bpe_graph,d2g2,70443,52927,18870,54760,26881
66040,lw_bpe_graph,d2g2,11615,37694,65016,31642,5779
66177,lw_bpe_graph,d2g2,66314,12362,46070,54468,67346
66224,lw_bpe_graph,d2g2,78793,40101,20274,26435,41450
66315,lw_bpe_graph,d2g2,68422,71818,17077,61610,9740
66319,lw_bpe_graph,d2g2,75104,78091,34233,11803,14589
66324,lw_bpe_graph,d2g2,42796,76038,11978,7396,62086
66339,lw_bpe_graph,d2g2,27750,17637,32360,62609,5773
66360,lw_bpe_graph,d2g2,63212,19111,856,47469,75769
66493,lw_bpe_graph,d2g2,39767,31589,46383,54446,78784
66497,lw_bpe_graph,d2g2,14617,49887,11398,13061,38326
66568,lw_bpe_graph,d2g2,4991,22297,77002,57788,58003
66633,lw_bpe_graph,d2g2,42235,51011,5546,11250,24186
66750,lw_bpe_graph,d2g2,21412,53601,58571,29467,18983
66903,lw_bpe_graph,d2g2,48676,15802,77041,39142,74043
66928,lw_bpe_graph,d2g2,50451,53743,76181,58203,42336
66954,lw_bpe_graph,d2g2,60783,49207,65177,36846,14218
67063,lw_bpe_graph,d2g2,16532,52398,31548,32945,65993
67073,lw_bpe_graph,d2g2,2589,20024,13655,15504,1464
67085,lw_bpe_graph,d2g2,25090,20571,30246,38982,57277
67219,lw_bpe_graph,d2g2,47084,4344,36923,49738,32331
67229,lw_bpe_graph,d2g2,37756,46673,66986,1816,76306
67382,lw_bpe_graph,d2g2,34620,36563,59646,8200,3878
67506,lw_bpe_graph,d2g2,39427,60619,56101,70419,58078
67630,lw_bpe_graph,d2g2,55709,10963,44400,12472,59402
67776,lw_bpe_graph,d2g2,6740,67742,27699,57927,21357
67832,lw_bpe_graph,d2g2,33157,18146,77557,11768,23901
67848,lw_bpe_graph,d2g2,62043,43999,56841,40101,11094
67909,lw_bpe_graph,d2g2,6757,31198,5218,18180,11877
67953,lw_bpe_graph,d2g2,73835,64958,54130,22270,63087
68076,lw_bpe_graph,d2g2,67621,71891,74590,40358,50064
68157,lw_bpe_graph,d2g2,19503,13307,55547,8732,5311
68253,lw_bpe_graph,d2g2,74414,46556,64547,24216,7799
68427,lw_bpe_graph,d2g2,63291,25521,41321,76742,19480
68509,lw_bpe_graph,d2g2,65978,77918,61467,20908,25452
68560,lw_bpe_graph,d2g2,37618,48455,46242,31921,68849
68712,lw_bpe_graph,d2g2,68131,29003,20794,58219,47497
68759,lw_bpe_graph,d2g2,23486,67743,45926,21235,12262
68764,lw_bpe_graph,d2g2,78830,10042,24016,71730,71884
68772,lw_bpe_graph,d2g2,8180,54858,499,32233,26487
69233,lw_bpe_graph,d2g2,53856,62869,39691,43707,60799
69407,lw_bpe_graph,d2g2,73379,46429,53341,49551,75289
69589,lw_bpe_graph,d2g2,72544,15847,37513,66921,13358
69755,lw_bpe_graph,d2g2,42821,35340,2083,27692,78766
69838,lw_bpe_graph,d2g2,22805,26936,78669,61729,17497
70026,lw_bpe_graph,d2g2,48569,34926,36079,55305,13022
70180,lw_bpe_graph,d2g2,66896,50848,34436,41142,1416
70190,lw_bpe_graph,d2g2,22848,14551,47966,68952,9523
70197,lw_bpe_graph,d2g2,52528,73685,5348,19157,65046
70223,lw_bpe_graph,d2g2,639,56296,20718,58204,46576
70300,lw_bpe_graph,d2g2,68896,59481,57610,67246,39807
70372,lw_bpe_graph,d2g2,23678,30536,72588,1871,49889
70627,lw_bpe_graph,d2g2,51160,73314,56265,8522,42722
70707,lw_bpe_graph,d2g2,23377,57721,27155,77111,69729
70766,lw_bpe_graph,d2g2,1982,2777,63157,15645,5858
70803,lw_bpe_graph,d2g2,6709,2909,3267,1999,35219
70911,lw_bpe_graph,d2g2,33826,28311,24233,8593,33105
70923,lw_bpe_graph,d2g2,25361,22026,19707,46722,18259
70997,lw_bpe_graph,d2g2,26125,50358,48916,35705,25400
71036,lw_bpe_graph,d2g2,52296,58762,59481,10404,22590
71063,lw_bpe_graph,d2g2,39372,5687,50163,65955,11809
71112,lw_bpe_graph,d2g2,41720,27234,11156,40017,10436
71202,lw_bpe_graph,d2g2,47228,53525,55411,23931,10999
71353,lw_bpe_graph,d2g2,20233,38146,23978,63077,37986
71526,lw_bpe_graph,d2g2,50656,22045,26676,70502,77756
71586,lw_bpe_graph,d2g2,6118,33094,3421,40865,66182
71619,lw_bpe_graph,d2g2,2094,77481,8283,15813,62941
71698,lw_bpe_graph,d2g2,38788,68403,414,18828,77889
71784,lw_bpe_graph,d2g2,70131,19810,77481,24426,8202
71805,lw_bpe_graph,d2g2,21854,14445,4141,48410,69205
71863,lw_bpe_graph,d2g2,53014,77020,29756,7626,47361
71886,lw_bpe_graph,d2g2,73963,58463,45208,1258,41043
72017,lw_bpe_graph,d2g2,7129,12249,61610,35699,16280
72058,lw_bpe_graph,d2g2,27917,74847,5519,4018,16895
72088,lw_bpe_graph,d2g2,61262,30122,77237,59586,72205
72138,lw_bpe_graph,d2g2,46276,9382,76472,44930,22950
72231,lw_bpe_graph,d2g2,54919,29383,39220,35485,58583
72242,lw_bpe_graph,d2g2,69891,78639,69849,68473,22950
72523,lw_bpe_graph,d2g2,8304,1092,27245,69074,4272
72607,lw_bpe_graph,d2g2,30712,53090,31443,28672,11649
72722,lw_bpe_graph,d2g2,16520,41196,466,18661,41555
72777,lw_bpe_graph,d2g2,46795,64959,13307,11023,73658
72826,lw_bpe_graph,d2g2,42232,68329,21682,63060,72476
72855,lw_bpe_graph,d2g2,51332,46758,75393,69841,8525
72959,lw_bpe_graph,d2g2,39721,69421,78756,39612,71653
72969,lw_bpe_graph,d2g2,41000,16021,58248,51353,30523
73200,lw_bpe_graph,d2g2,6045,61959,78756,55230,51473
73203,lw_bpe_graph,d2g2,73222,11421,52531,76589,62409
73256,lw_bpe_graph,d2g2,49509,63303,15204,58890,40331
73378,lw_bpe_graph,d2g2,29605,32216,14700,66162,28017
73427,lw_bpe_graph,d2g2,29914,65226,65884,9741,41703
73552,lw_bpe_graph,d2g2,18777,22640,50179,48336,27265
73748,lw_bpe_graph,d2g2,64606,6271,73812,4466,59586
73789,lw_bpe_graph,d2g2,42897,49577,17274,51698,65606
73868,lw_bpe_graph,d2g2,60739,50861,67354,66674,11649
73973,lw_bpe_graph,d2g2,29196,644,77821,16032,10926
74041,lw_bpe_graph,d2g2,50570,72235,43930,38635,50501
74089,lw_bpe_graph,d2g2,7163,1589,49115,52670,3905
74105,lw_bpe_graph,d2g2,63787,24105,42442,35799,68843
74196,lw_bpe_graph,d2g2,4599,22751,28291,12753,23829
74389,lw_bpe_graph,d2g2,23628,47164,32466,22757,73045
74398,lw_bpe_graph,d2g2,75305,72081,15606,46055,70119
74586,lw_bpe_graph,d2g2,68738,27877,48845,77820,8557
74813,lw_bpe_graph,d2g2,4074,37389,33622,40973,51193
74872,lw_bpe_graph,d2g2,32162,37870,64693,36931,10571
75121,lw_bpe_graph,d2g2,39425,64495,26274,61099,28451
75251,lw_bpe_graph,d2g2,34597,42394,10372,21166,55049
75295,lw_bpe_graph,d2g2,774,17896,34059,50977,46041
75340,lw_bpe_graph,d2g2,29763,41418,43680,48914,73005
75345,lw_bpe_graph,d2g2,1372,75348,41496,68992,29103
75422,lw_bpe_graph,d2g2,2239,31416,21802,47440,42500
75539,lw_bpe_graph,d2g2,67213,30146,26397,19958,39518
75694,lw_bpe_graph,d2g2,73056,44532,44606,33409,14427
75774,lw_bpe_graph,d2g2,61234,61539,22343,4139,37886
75867,lw_bpe_graph,d2g2,4041,19975,12965,52382,58199
75882,lw_bpe_graph,d2g2,414,57175,68403,53778,31299
75904,lw_bpe_graph,d2g2,68843,55151,35439,66397,11352
76150,lw_bpe_graph,d2g2,19207,32385,23430,73368,79011
76163,lw_bpe_graph,d2g2,16142,34524,56427,73502,11347
76242,lw_bpe_graph,d2g2,56036,4779,20554,28068,53469
76331,lw_bpe_graph,d2g2,26509,78642,43311,20880,38139
76368,lw_bpe_graph,d2g2,6024,61852,60281,58208,28539
76437,lw_bpe_graph,d2g2,61927,46802,25824,24152,3850
76629,lw_bpe_graph,d2g2,47312,24105,15937,14797,30240
76645,lw_bpe_graph,d2g2,37260,75386,7039,26646,13978
76762,lw_bpe_graph,d2g2,64261,71574,61178,51693,12978
76905,lw_bpe_graph,d2g2,60579,74036,21203,15247,20298
76916,lw_bpe_graph,d2g2,62664,66406,61791,46276,23781
77134,lw_bpe_graph,d2g2,8101,71296,23029,10011,60677
77175,lw_bpe_graph,d2g2,30207,66967,72851,9989,1800
77200,lw_bpe_graph,d2g2,16995,54489,20469,60540,1904
77384,lw_bpe_graph,d2g2,54847,13708,77023,29339,13094
77524,lw_bpe_graph,d2g2,35171,43914,12643,77191,74916
77554,lw_bpe_graph,d2g2,60037,60126,9014,52173,63866
77574,lw_bpe_graph,d2g2,36262,42802,62531,56709,15050
77629,lw_bpe_graph,d2g2,37269,33869,36079,997,47968
77676,lw_bpe_graph,d2g2,53536,73997,55419,76085,18837
77952,lw_bpe_graph,d2g2,57906,7456,4607,76940,28713
77956,lw_bpe_graph,d2g2,48325,70706,32762,16006,32880
78080,lw_bpe_graph,d2g2,34839,5045,2479,57788,39105
78181,lw_bpe_graph,d2g2,44049,2124,32738,54468,67346
78241,lw_bpe_graph,d2g2,14265,68171,53312,20266,64251
78279,lw_bpe_graph,d2g2,76375,31488,35402,10740,2190
78303,lw_bpe_graph,d2g2,381,11253,9137,57482,72631
78314,lw_bpe_graph,d2g2,61239,52889,39027,44276,77611
78384,lw_bpe_graph,d2g2,39298,15894,58370,31975,55231
78480,lw_bpe_graph,d2g2,76808,2160,24460,53226,16420
78486,lw_bpe_graph,d2g2,59500,15717,12932,51933,40257
78675,lw_bpe_graph,d2g2,49569,22205,10713,33665,69063
78680,lw_bpe_graph,d2g2,68542,12093,29866,11333,42204
78998,lw_bpe_graph,d2g2,30283,19321,38591,46065,18996
79016,lw_bpe_graph,d2g2,53240,59121,77768,26847,16151
