,book_id,recommendation_1,recommendation_2,recommendation_3,recommendation_4,recommendation_5,team_id,model_id
820,14314,66553,52355,25971,4833,77255,dataminerz,rule_based_v2
821,36939,25263,46264,62189,7173,51688,dataminerz,rule_based_v2
822,13269,32246,19937,34668,64802,46269,dataminerz,rule_based_v2
823,24486,4695,67652,68463,65974,73672,dataminerz,rule_based_v2
824,31085,75101,60540,32061,56719,61159,dataminerz,rule_based_v2
825,77524,55200,63420,35171,20471,44674,dataminerz,rule_based_v2
826,72017,12748,18392,42608,31948,53456,dataminerz,rule_based_v2
827,45238,28332,50846,4762,16835,66908,dataminerz,rule_based_v2
828,1777,37433,26735,42858,50357,65813,dataminerz,rule_based_v2
829,53793,78553,63382,28629,62024,64371,dataminerz,rule_based_v2
830,70911,33826,28311,8593,51585,52958,dataminerz,rule_based_v2
831,54790,68789,45736,7268,45170,53451,dataminerz,rule_based_v2
832,18424,61797,7698,56972,65458,41275,dataminerz,rule_based_v2
833,1177,31919,23624,4024,3315,72292,dataminerz,rule_based_v2
834,25513,537,45872,61984,410,26696,dataminerz,rule_based_v2
835,56477,18490,35378,8326,63701,75232,dataminerz,rule_based_v2
836,19649,49340,71168,72189,56925,38709,dataminerz,rule_based_v2
837,28731,61768,37161,58637,60581,46972,dataminerz,rule_based_v2
838,47192,75574,60872,15744,30553,46267,dataminerz,rule_based_v2
839,19874,27064,56296,46576,639,34918,dataminerz,rule_based_v2
840,41477,62525,39815,52915,656,42009,dataminerz,rule_based_v2
841,61261,48572,19990,78309,44846,39946,dataminerz,rule_based_v2
842,4272,43829,73646,66792,54202,74846,dataminerz,rule_based_v2
843,39508,71727,50051,20590,36321,46901,dataminerz,rule_based_v2
844,9626,26193,39523,52913,4677,76025,dataminerz,rule_based_v2
845,6341,46880,43244,72900,23863,67779,dataminerz,rule_based_v2
846,26222,2026,5521,77833,78499,66331,dataminerz,rule_based_v2
847,56300,31200,51140,66542,1434,17034,dataminerz,rule_based_v2
848,29536,28263,9789,71817,11043,55252,dataminerz,rule_based_v2
849,67085,5024,47769,24832,25036,7166,dataminerz,rule_based_v2
850,8318,56935,17194,68765,45035,10438,dataminerz,rule_based_v2
851,39906,41104,27743,47906,40242,45780,dataminerz,rule_based_v2
852,20388,50030,37852,21840,66651,32554,dataminerz,rule_based_v2
853,48054,68904,5748,63694,28332,31687,dataminerz,rule_based_v2
854,47302,25238,8676,13121,14993,78782,dataminerz,rule_based_v2
855,60983,52250,65630,40839,30200,77231,dataminerz,rule_based_v2
856,687,53210,1666,59231,13985,50526,dataminerz,rule_based_v2
857,51599,43364,7745,49334,8639,19131,dataminerz,rule_based_v2
858,12519,58508,34995,4406,63036,57343,dataminerz,rule_based_v2
859,29948,337,20332,27645,30555,23505,dataminerz,rule_based_v2
860,31571,27408,12063,78832,14186,7261,dataminerz,rule_based_v2
861,72088,28391,16958,44397,40665,16656,dataminerz,rule_based_v2
862,38254,47310,78725,72052,4129,60394,dataminerz,rule_based_v2
863,27491,52385,37642,2412,59851,30702,dataminerz,rule_based_v2
864,51443,65811,72896,9883,7464,50441,dataminerz,rule_based_v2
865,45487,76177,20435,25711,61580,54875,dataminerz,rule_based_v2
866,52727,32176,78714,10745,50724,31094,dataminerz,rule_based_v2
867,66360,55201,36291,41063,55852,71161,dataminerz,rule_based_v2
868,70707,69729,27155,23377,57721,50561,dataminerz,rule_based_v2
869,12103,24782,5635,71878,283,30790,dataminerz,rule_based_v2
870,3472,56855,6169,16508,49457,77744,dataminerz,rule_based_v2
871,66315,40848,33067,26841,42239,8603,dataminerz,rule_based_v2
872,9424,74161,62091,35108,69718,7824,dataminerz,rule_based_v2
873,70923,22026,25361,10587,55014,24133,dataminerz,rule_based_v2
874,23087,58216,64458,2455,44866,67357,dataminerz,rule_based_v2
875,60594,76946,53147,1154,73898,6422,dataminerz,rule_based_v2
876,15861,32253,1077,45006,59754,51946,dataminerz,rule_based_v2
877,8542,1041,33333,46549,74828,11824,dataminerz,rule_based_v2
878,1954,30290,68026,7520,71276,58782,dataminerz,rule_based_v2
879,4822,5082,41316,61545,18119,53523,dataminerz,rule_based_v2
880,26113,78581,44489,22323,58685,18563,dataminerz,rule_based_v2
881,9891,2559,49335,73068,65457,46031,dataminerz,rule_based_v2
882,65669,13307,2777,65831,78122,52989,dataminerz,rule_based_v2
883,26379,69267,70171,65543,35686,68449,dataminerz,rule_based_v2
884,77676,33425,74783,12999,6037,29757,dataminerz,rule_based_v2
885,61475,33376,40704,28296,19585,31515,dataminerz,rule_based_v2
886,33303,40459,14245,41260,48082,22609,dataminerz,rule_based_v2
887,39498,77663,33435,72844,36855,64344,dataminerz,rule_based_v2
888,46052,39958,25063,5167,34104,22135,dataminerz,rule_based_v2
889,69233,63583,17138,61690,26656,38388,dataminerz,rule_based_v2
890,65557,50641,21882,35948,66819,36441,dataminerz,rule_based_v2
891,8498,26764,72066,22627,58083,40536,dataminerz,rule_based_v2
892,53475,4862,51970,69519,23705,42580,dataminerz,rule_based_v2
893,2074,21086,75963,53838,50149,47225,dataminerz,rule_based_v2
894,22313,6309,44537,36298,77663,54273,dataminerz,rule_based_v2
895,73200,8835,73940,2857,63936,36645,dataminerz,rule_based_v2
896,56475,62079,42827,60896,36612,78667,dataminerz,rule_based_v2
897,78486,59500,74766,19670,36843,11603,dataminerz,rule_based_v2
898,36526,21106,57547,60794,13528,14200,dataminerz,rule_based_v2
899,72777,74741,61319,44986,11245,31587,dataminerz,rule_based_v2
900,51818,21921,8057,4862,16018,64884,dataminerz,rule_based_v2
901,78303,381,9137,11253,57482,25857,dataminerz,rule_based_v2
902,54090,65248,37615,22000,2714,20470,dataminerz,rule_based_v2
903,28493,10130,15890,12251,31083,40822,dataminerz,rule_based_v2
904,39201,73164,8585,23095,42443,11577,dataminerz,rule_based_v2
905,26764,8498,72066,58083,22627,40536,dataminerz,rule_based_v2
906,10587,76939,52242,56353,75755,26959,dataminerz,rule_based_v2
907,27590,67318,43604,10144,28181,33226,dataminerz,rule_based_v2
908,30239,67257,31414,23301,1161,46682,dataminerz,rule_based_v2
909,36157,24489,14675,68897,15177,74985,dataminerz,rule_based_v2
910,67219,34068,31665,7902,40448,5678,dataminerz,rule_based_v2
911,59750,45224,51244,26146,50163,59284,dataminerz,rule_based_v2
912,14318,63414,26781,7085,72092,39312,dataminerz,rule_based_v2
913,35892,11383,66240,36208,55022,51515,dataminerz,rule_based_v2
914,23226,73107,65735,61131,33290,8339,dataminerz,rule_based_v2
915,68759,46075,59838,41584,12047,13915,dataminerz,rule_based_v2
916,62464,27993,4599,57694,13183,72985,dataminerz,rule_based_v2
917,71863,70838,20754,4068,66407,46221,dataminerz,rule_based_v2
918,14782,17860,68706,4677,43152,33235,dataminerz,rule_based_v2
919,55221,32215,49743,19441,46136,76142,dataminerz,rule_based_v2
920,22353,42957,16287,64458,37557,24543,dataminerz,rule_based_v2
921,10789,58305,72781,28082,70629,59267,dataminerz,rule_based_v2
922,63891,74042,39024,14164,71809,6590,dataminerz,rule_based_v2
923,817,16903,67304,62653,40828,67302,dataminerz,rule_based_v2
924,25157,62920,18064,2523,16280,24261,dataminerz,rule_based_v2
925,77200,16995,54489,9028,40828,75703,dataminerz,rule_based_v2
926,66568,22297,4991,77965,72585,68537,dataminerz,rule_based_v2
927,20399,30656,25233,77653,53821,554,dataminerz,rule_based_v2
928,76916,62664,35491,58994,24562,61155,dataminerz,rule_based_v2
929,64517,430,43679,28970,60316,45665,dataminerz,rule_based_v2
930,44662,67268,24737,36743,22704,67890,dataminerz,rule_based_v2
931,17138,36827,37650,20176,58572,73024,dataminerz,rule_based_v2
932,40812,65838,24381,44840,31492,48371,dataminerz,rule_based_v2
933,56782,69704,49519,14362,35622,34692,dataminerz,rule_based_v2
934,44214,59032,71573,2089,60300,38673,dataminerz,rule_based_v2
935,24740,41503,33225,17655,67708,36995,dataminerz,rule_based_v2
936,2706,46772,5811,50394,50852,31670,dataminerz,rule_based_v2
937,58358,19061,74623,73906,65858,46895,dataminerz,rule_based_v2
938,50163,4333,59750,6538,42196,18087,dataminerz,rule_based_v2
939,68157,58623,9686,41398,31379,39422,dataminerz,rule_based_v2
940,38980,59086,49471,11081,59140,14845,dataminerz,rule_based_v2
941,40394,29184,76788,35869,62124,22671,dataminerz,rule_based_v2
942,19688,53671,6994,32802,57195,59893,dataminerz,rule_based_v2
943,68509,10281,24083,31695,61467,65978,dataminerz,rule_based_v2
944,28737,41468,7160,43366,74194,44607,dataminerz,rule_based_v2
945,75882,17808,29405,46601,75950,36185,dataminerz,rule_based_v2
946,18601,51089,1277,44490,41291,24682,dataminerz,rule_based_v2
947,58566,19714,51211,14201,2366,23502,dataminerz,rule_based_v2
948,66017,71444,18870,1264,69254,5863,dataminerz,rule_based_v2
949,55270,41408,32401,63522,224,60724,dataminerz,rule_based_v2
950,16937,65681,38509,4072,24570,43144,dataminerz,rule_based_v2
951,44508,30637,37786,50140,74077,36223,dataminerz,rule_based_v2
952,70372,30536,25937,72588,6934,44458,dataminerz,rule_based_v2
953,7415,27603,77599,41957,52047,4226,dataminerz,rule_based_v2
954,57163,78609,47876,74164,42406,62435,dataminerz,rule_based_v2
955,2723,41463,23748,33798,13090,17862,dataminerz,rule_based_v2
956,31827,47972,32499,7795,16229,38601,dataminerz,rule_based_v2
957,66954,65177,14396,36846,20441,20842,dataminerz,rule_based_v2
958,65714,23860,58629,2220,32782,25332,dataminerz,rule_based_v2
959,726,17544,35935,23456,24322,17443,dataminerz,rule_based_v2
960,33494,16476,61974,50569,62481,25024,dataminerz,rule_based_v2
961,51832,21131,11363,11060,65624,59761,dataminerz,rule_based_v2
962,50582,2803,13851,20829,53166,13215,dataminerz,rule_based_v2
963,70180,54623,34436,41142,1416,50848,dataminerz,rule_based_v2
964,30144,45072,27592,45135,68141,73165,dataminerz,rule_based_v2
965,71698,59088,48824,67188,70980,79065,dataminerz,rule_based_v2
966,72969,16152,22361,34390,64936,56030,dataminerz,rule_based_v2
967,78480,15666,77648,13769,5090,36639,dataminerz,rule_based_v2
968,75295,774,43091,49973,28081,11094,dataminerz,rule_based_v2
969,14640,32268,32483,17506,77375,72341,dataminerz,rule_based_v2
970,78680,68542,29866,72280,12093,21380,dataminerz,rule_based_v2
971,36826,70443,15266,67198,46480,67663,dataminerz,rule_based_v2
972,29916,16539,8030,17578,50981,61036,dataminerz,rule_based_v2
973,51066,66399,5036,6619,23843,39836,dataminerz,rule_based_v2
974,54190,2218,1743,57018,60741,48356,dataminerz,rule_based_v2
975,10842,24601,76869,65026,14421,36136,dataminerz,rule_based_v2
976,65785,29099,38690,2698,7721,14199,dataminerz,rule_based_v2
977,57018,17845,67833,34426,60741,58204,dataminerz,rule_based_v2
978,14037,8161,76561,51256,40697,31844,dataminerz,rule_based_v2
979,43304,48613,68016,56021,25530,63236,dataminerz,rule_based_v2
980,48791,68216,32269,75201,3660,69251,dataminerz,rule_based_v2
981,3583,58243,9118,35787,31783,70196,dataminerz,rule_based_v2
982,70223,639,56296,16700,12334,62168,dataminerz,rule_based_v2
983,75121,39425,28451,26274,61099,64495,dataminerz,rule_based_v2
984,13772,58218,19673,45066,73264,21203,dataminerz,rule_based_v2
985,76905,60579,35338,63630,31176,21061,dataminerz,rule_based_v2
986,39680,51877,30448,43681,22982,58441,dataminerz,rule_based_v2
987,77629,53253,55974,39755,60688,60577,dataminerz,rule_based_v2
988,63017,55397,6053,66256,17530,3772,dataminerz,rule_based_v2
989,69838,67825,70708,70286,58728,22805,dataminerz,rule_based_v2
990,5255,23000,39479,57210,12165,72366,dataminerz,rule_based_v2
991,45827,45445,63333,3144,54917,40231,dataminerz,rule_based_v2
992,53660,35610,60675,74437,13181,9119,dataminerz,rule_based_v2
993,51600,15479,68377,67291,13237,43507,dataminerz,rule_based_v2
994,47675,6069,32585,47191,23770,19590,dataminerz,rule_based_v2
995,38523,2966,66108,44022,54817,40302,dataminerz,rule_based_v2
996,56827,43023,16707,28694,59401,65566,dataminerz,rule_based_v2
997,34307,62620,26581,40772,32021,36109,dataminerz,rule_based_v2
998,1399,42396,12697,21703,51039,49297,dataminerz,rule_based_v2
999,39083,59622,1750,59362,23514,23100,dataminerz,rule_based_v2
